date,value
9-12-2022,3000.85
14-2-2022,30.3
23-4-2022,1500.4
20-2-2021,1500.4
27-12-2021,1500.4
16-2-2022,35.84
25-8-2022,121.98
21-7-2022,1200.32
9-11-2022,35.84
13-4-2021,3000.85
31-5-2021,162.64
19-8-2021,1500.4
31-5-2021,900.24
24-6-2021,1500.4
11-9-2022,600.17
25-12-2021,40.66
27-7-2022,5.23
9-6-2021,600.16
10-12-2021,26.15
8-2-2023,1200.32
11-3-2021,600.17
23-7-2022,35.84
2-12-2022,75.75
12-3-2022,203.3
30-1-2023,600.16
14-2-2022,23.46
7-5-2022,1200.32
13-5-2022,203.3
23-12-2021,1200.32
8-4-2022,71.68
16-2-2022,300.08
26-11-2022,10.46
30-1-2021,107.52
28-6-2022,1500.4
27-10-2021,81.32
17-7-2022,162.64
25-3-2021,15.69
9-8-2022,20.92
12-8-2021,4200
29-7-2022,20.92
17-11-2021,15.69
25-11-2021,600.16
27-9-2021,15.69
20-5-2022,23.46
23-1-2023,81.32
25-7-2022,26.15
12-1-2023,162.64
6-7-2022,3000.85
22-10-2022,20.92
17-12-2022,300.08
12-11-2022,600.16
26-12-2022,1800.51
13-3-2021,1200.34
27-7-2021,5.23
8-3-2023,35.84
10-1-2023,600.16
3-10-2021,143.36
12-6-2021,10.46
14-10-2022,1500.4
16-12-2021,300.08
28-4-2022,20.92
26-10-2021,1500.4
7-4-2021,2400.68
21-9-2022,20.92
17-1-2023,71.68
1-1-2021,26.15
20-10-2021,300.08
20-12-2021,121.98
2-2-2023,5.23
22-2-2021,35.84
19-2-2021,20.92
1-10-2022,179.2
28-8-2022,71.68
25-2-2022,300.08
5-2-2021,900.24
15-11-2021,1500.4
17-9-2022,300.08
27-10-2022,2400.68
19-11-2021,162.64
19-2-2022,179.2
19-5-2022,300.08
30-12-2021,600.16
8-11-2021,58.65
27-2-2023,300.08
27-11-2021,107.52
26-7-2021,107.52
22-1-2023,600.17
21-6-2021,5.23
8-10-2021,15.15
23-8-2021,600.17
10-3-2022,75.75
2-1-2021,1200.32
30-10-2021,600.16
2-11-2022,900.24
22-5-2022,143.36
7-11-2021,600.16
22-4-2022,40.66
26-2-2021,121.98
29-10-2021,20.92
16-12-2021,1200.32
5-10-2022,121.98
17-11-2022,1500.4
10-6-2022,1500.4
4-6-2022,45.45
25-11-2021,300.08
3-6-2021,1200.34
17-5-2021,35.19
7-11-2022,107.52
15-7-2021,3150
16-2-2021,1500.4
15-6-2021,4200
11-2-2021,40.66
5-8-2022,2400.68
8-10-2022,179.2
3-3-2023,107.52
7-12-2021,40.66
8-11-2022,600.17
15-5-2022,600.16
24-11-2021,30.3
7-12-2022,45.45
13-12-2021,600.16
5-2-2023,203.3
3-1-2022,23.46
8-11-2021,5.23
6-2-2022,30.3
8-4-2021,107.52
7-2-2023,3000.85
13-5-2022,40.66
11-10-2021,81.32
13-9-2021,203.3
1-4-2022,1500.4
19-12-2022,143.36
30-9-2021,20.92
12-4-2022,3000.85
23-12-2021,900.24
4-9-2022,5250
31-5-2022,600.17
27-1-2023,45.45
28-1-2021,45.45
23-9-2021,26.15
25-2-2022,600.16
24-9-2022,81.32
14-1-2021,600.16
18-4-2022,300.08
7-11-2022,900.24
17-5-2022,81.32
10-10-2022,107.52
2-9-2022,15.15
10-12-2022,1200.32
20-6-2021,121.98
21-12-2021,1200.32
21-12-2022,10.46
27-4-2021,1200.32
8-8-2022,1050
4-7-2021,5.23
28-11-2022,60.6
28-10-2021,2100
10-9-2022,1500.4
27-11-2022,1500.4
6-1-2023,179.2
20-12-2021,900.24
10-7-2021,75.75
24-6-2022,900.24
11-1-2021,1500.4
7-7-2021,300.08
7-3-2022,900.24
11-9-2021,35.84
27-6-2022,300.08
19-3-2022,203.3
18-1-2021,15.15
11-1-2021,600.16
19-3-2022,4200
25-1-2022,81.32
4-7-2021,30.3
10-5-2022,1800.51
13-1-2023,1800.51
7-1-2021,35.84
9-12-2021,10.46
14-9-2022,26.15
28-12-2022,26.15
17-2-2021,203.3
3-7-2022,107.52
8-10-2021,121.98
30-9-2022,900.24
2-11-2021,300.08
21-9-2021,3150
15-2-2023,23.46
18-4-2021,2400.68
28-4-2022,35.19
8-3-2021,35.84
30-7-2022,203.3
26-1-2021,300.08
5-3-2022,1200.32
10-2-2021,10.46
3-7-2021,600.16
18-1-2022,1200.32
31-7-2022,1500.4
12-2-2023,5.23
27-3-2022,2400.68
9-11-2022,203.3
13-1-2023,20.92
18-1-2021,1500.4
16-5-2021,81.32
14-1-2022,600.16
13-11-2022,143.36
8-10-2022,5.23
21-3-2022,162.64
29-9-2022,4200
26-12-2021,3000.85
26-6-2022,11.73
1-6-2022,1500.4
8-1-2022,300.08
12-4-2021,900.24
21-10-2021,121.98
16-4-2021,1500.4
24-3-2021,600.16
10-8-2022,107.52
16-10-2022,1200.32
17-3-2022,26.15
28-4-2021,900.24
1-10-2021,40.66
11-8-2022,203.3
15-8-2022,23.46
29-7-2021,1200.32
10-5-2021,20.92
14-2-2022,600.16
13-9-2021,600.17
4-1-2022,10.46
1-2-2023,35.84
31-8-2021,1200.32
28-12-2021,10.46
17-3-2021,81.32
14-12-2021,4200
5-6-2022,600.16
20-6-2022,81.32
9-9-2021,600.16
19-9-2022,40.66
25-2-2023,900.24
26-2-2021,10.46
8-3-2022,203.3
15-7-2021,300.08
12-2-2021,5.23
23-8-2021,1500.4
31-5-2022,900.24
16-12-2022,143.36
24-1-2022,71.68
20-12-2021,10.46
26-3-2022,10.46
17-9-2021,600.16
2-12-2021,900.24
11-3-2021,15.15
14-5-2021,26.15
28-8-2021,46.92
10-5-2022,900.24
2-11-2022,26.15
4-2-2023,5.23
29-11-2021,1200.32
20-7-2022,1200.32
1-3-2023,900.24
14-11-2022,20.92
29-11-2022,35.19
27-2-2023,5.23
11-2-2022,1200.32
10-1-2022,23.46
5-2-2023,300.08
20-1-2021,143.36
28-12-2022,900.24
18-12-2022,600.16
25-6-2022,121.98
1-6-2022,5.23
29-8-2021,26.15
29-7-2021,3000.85
31-8-2022,15.15
10-11-2021,26.15
26-3-2022,600.16
7-1-2022,203.3
26-6-2022,2400.68
21-1-2021,203.3
29-7-2021,300.08
31-12-2021,71.68
7-6-2021,300.08
22-10-2022,5.23
11-9-2021,143.36
6-3-2023,3000.85
26-4-2022,600.17
2-2-2022,5.23
16-3-2021,179.2
6-4-2022,1200.32
17-11-2021,5.23
10-2-2022,900.24
1-7-2022,35.19
2-3-2022,203.3
6-10-2021,143.36
13-3-2021,40.66
2-7-2022,143.36
9-4-2022,20.92
17-3-2021,35.84
20-8-2022,75.75
8-6-2021,58.65
3-2-2022,203.3
1-2-2021,26.15
5-1-2022,1200.34
3-11-2021,71.68
28-2-2021,20.92
9-7-2021,2400.68
21-5-2022,600.16
4-1-2022,1200.32
19-8-2021,1500.4
3-11-2022,10.46
7-6-2022,1200.32
19-5-2022,162.64
22-5-2022,58.65
9-10-2022,15.69
7-3-2021,1050
25-5-2021,300.08
14-6-2021,3000.85
21-8-2022,1500.4
22-9-2021,15.15
22-5-2021,10.46
24-10-2021,1200.32
27-4-2022,71.68
22-5-2021,900.24
15-1-2022,1200.32
9-2-2021,20.92
25-9-2021,26.15
21-2-2022,5.23
12-7-2022,5.23
1-6-2022,40.66
18-10-2022,900.24
12-7-2022,1500.4
30-10-2022,5250
6-11-2021,107.52
24-5-2022,600.17
19-1-2021,900.24
29-4-2022,1200.32
1-5-2021,5.23
3-12-2022,300.08
22-10-2021,300.08
16-3-2022,900.24
11-7-2021,300.08
16-5-2021,5.23
24-12-2021,20.92
22-3-2021,203.3
15-10-2021,3000.85
8-7-2021,179.2
19-11-2021,60.6
17-10-2021,300.08
9-8-2021,900.24
8-10-2021,900.24
30-8-2022,900.24
4-10-2021,179.2
25-9-2022,5.23
12-3-2022,162.64
18-1-2023,20.92
26-3-2021,121.98
19-1-2022,26.15
3-10-2021,203.3
28-9-2022,15.69
15-9-2021,2400.68
15-2-2022,300.08
31-3-2021,300.08
18-2-2023,3000.85
24-10-2022,203.3
15-2-2021,203.3
9-3-2022,162.64
19-3-2022,203.3
3-3-2022,600.17
18-8-2022,900.24
18-8-2022,1200.32
15-8-2022,20.92
10-5-2021,121.98
7-10-2021,900.24
16-8-2022,300.08
21-8-2022,5250
18-1-2021,10.46
2-2-2021,15.15
19-8-2021,20.92
15-11-2022,179.2
6-3-2023,1500.4
15-9-2022,300.08
2-6-2022,35.84
25-2-2022,40.66
30-6-2021,300.08
26-4-2021,203.3
21-3-2021,900.24
22-7-2022,71.68
21-7-2021,300.08
9-4-2021,900.24
21-1-2023,81.32
30-1-2021,900.24
5-8-2022,121.98
8-11-2022,40.66
8-12-2021,40.66
7-11-2022,1200.32
19-12-2022,1200.32
16-2-2023,1200.34
15-11-2022,10.46
1-5-2021,1200.34
11-12-2021,1500.4
14-12-2021,300.08
13-1-2021,1200.34
3-5-2022,81.32
25-6-2021,300.08
27-5-2021,5.23
28-12-2021,15.15
31-5-2022,900.24
26-3-2021,107.52
12-7-2021,900.24
24-2-2023,162.64
29-4-2021,300.08
2-5-2022,1500.4
4-8-2021,1200.32
14-7-2021,1500.4
29-10-2022,60.6
2-2-2022,1800.51
24-6-2021,300.08
24-1-2022,15.69
12-12-2022,300.08
23-8-2021,900.24
26-3-2021,600.16
23-1-2022,1500.4
10-9-2021,162.64
27-12-2022,1200.32
28-7-2021,35.84
2-3-2022,71.68
16-11-2021,1200.32
23-6-2021,26.15
3-9-2021,1500.4
9-7-2021,81.32
26-1-2021,900.24
11-1-2023,203.3
2-9-2022,75.75
3-8-2022,46.92
13-6-2021,1500.4
12-2-2023,600.16
7-5-2021,20.92
28-11-2022,203.3
9-8-2021,179.2
18-12-2021,203.3
7-5-2021,5.23
14-5-2021,26.15
9-1-2023,2100
26-6-2022,1200.32
17-5-2022,15.69
7-4-2022,1200.32
24-5-2022,143.36
25-10-2022,162.64
5-8-2022,900.24
11-7-2022,900.24
26-12-2021,20.92
16-9-2022,1800.51
7-7-2021,10.46
4-1-2021,1050
20-1-2021,60.6
4-7-2021,300.08
21-2-2021,203.3
27-6-2021,600.16
8-4-2022,5.23
6-10-2021,600.16
28-4-2022,1200.32
8-4-2021,179.2
30-1-2021,179.2
31-3-2021,203.3
4-6-2022,40.66
18-11-2021,600.16
25-11-2021,1500.4
18-8-2022,4200
27-8-2022,10.46
29-10-2022,1200.32
30-12-2022,162.64
20-7-2022,5.23
28-6-2021,1800.51
24-2-2022,121.98
27-5-2022,10.46
6-2-2021,162.64
3-12-2021,15.69
9-4-2021,1200.32
9-2-2022,2400.68
28-1-2022,71.68
3-8-2022,300.08
4-6-2022,3000.85
15-12-2021,46.92
23-1-2021,1200.32
18-2-2023,300.08
10-1-2021,1500.4
11-11-2021,81.32
14-5-2021,26.15
18-8-2022,179.2
13-5-2022,15.69
31-5-2021,1200.32
1-3-2023,900.24
13-10-2021,143.36
29-9-2022,40.66
30-5-2022,2400.68
29-3-2021,300.08
7-5-2021,20.92
14-2-2023,10.46
9-3-2021,81.32
15-8-2021,1800.51
5-11-2021,1500.4
11-4-2022,600.16
6-8-2022,20.92
28-11-2021,179.2
20-8-2021,15.15
13-2-2022,35.19
23-9-2021,81.32
8-1-2023,1500.4
13-5-2022,600.16
1-12-2022,46.92
25-4-2021,600.16
7-2-2021,600.17
20-2-2022,1500.4
31-1-2023,2400.68
22-4-2021,300.08
31-1-2023,35.84
10-1-2023,1500.4
8-5-2021,900.24
4-10-2021,900.24
10-1-2022,40.66
22-6-2022,300.08
1-3-2021,71.68
31-8-2022,23.46
8-11-2022,300.08
4-4-2022,23.46
9-1-2022,11.73
24-8-2022,900.24
30-9-2021,35.84
21-8-2022,81.32
5-4-2021,75.75
17-6-2022,3000.85
11-11-2022,600.16
29-5-2021,900.24
12-10-2021,20.92
24-2-2023,81.32
25-3-2021,600.16
14-9-2022,20.92
6-2-2021,2400.68
29-3-2022,300.08
4-6-2021,600.16
18-12-2022,1200.32
11-4-2021,107.52
11-7-2022,300.08
8-12-2021,107.52
1-2-2023,45.45
27-10-2021,300.08
27-1-2021,1200.34
14-6-2021,1200.32
24-1-2023,900.24
30-11-2022,300.08
1-8-2022,300.08
19-11-2021,3150
27-7-2022,71.68
12-8-2021,40.66
11-7-2021,3000.85
26-8-2021,1200.32
21-8-2022,3000.85
19-8-2022,15.15
2-7-2021,300.08
26-3-2022,71.68
2-9-2021,121.98
3-3-2023,15.69
27-3-2022,81.32
20-1-2022,179.2
22-8-2022,5.23
14-11-2021,20.92
1-7-2022,4200
15-10-2021,300.08
26-8-2021,203.3
22-11-2022,2400.68
3-10-2021,600.16
4-8-2021,1500.4
20-5-2022,1200.32
22-8-2021,26.15
25-10-2021,3000.85
13-6-2022,71.68
31-5-2021,900.24
5-6-2021,15.15
7-3-2023,300.08
11-2-2022,900.24
12-5-2021,35.19
2-1-2022,81.32
16-1-2023,300.08
30-8-2021,10.46
18-2-2023,300.08
5-2-2022,81.32
25-5-2022,3150
8-8-2021,26.15
27-6-2022,30.3
25-4-2022,121.98
16-9-2022,300.08
27-4-2021,5250
23-3-2022,15.69
22-1-2022,3000.85
16-8-2022,15.69
9-7-2022,5250
20-3-2022,2400.68
12-10-2021,162.64
27-4-2022,3150
28-4-2021,600.16
25-9-2021,900.24
26-7-2021,81.32
5-2-2023,26.15
11-12-2021,1200.32
7-3-2021,1200.32
27-4-2022,203.3
26-8-2022,45.45
18-8-2021,30.3
23-10-2021,23.46
3-1-2021,600.16
13-11-2022,10.46
5-7-2021,15.69
2-4-2022,15.69
25-5-2022,900.24
29-11-2021,1500.4
4-10-2022,40.66
3-3-2021,15.69
26-4-2022,203.3
27-12-2021,600.16
27-3-2021,300.08
29-5-2021,600.16
31-8-2022,1800.51
22-2-2021,900.24
31-1-2023,1800.51
11-9-2021,81.32
6-8-2021,58.65
28-11-2022,900.24
30-7-2022,162.64
5-8-2021,15.15
31-1-2022,2100
2-8-2021,179.2
25-12-2021,15.69
7-2-2023,4200
4-9-2021,71.68
31-1-2022,40.66
29-4-2021,81.32
16-2-2022,45.45
10-1-2022,26.15
26-3-2021,75.75
26-5-2022,3000.85
3-11-2022,1200.32
19-7-2022,3000.85
23-6-2021,10.46
11-9-2022,15.15
3-1-2023,10.46
1-8-2022,600.17
17-8-2021,1200.34
15-12-2021,900.24
16-4-2022,26.15
19-10-2022,81.32
30-3-2021,2100
2-8-2022,15.69
18-12-2021,30.3
28-9-2022,600.17
19-2-2022,600.16
10-4-2021,5250
31-7-2021,600.17
4-9-2021,600.17
30-7-2022,162.64
5-7-2021,5250
15-1-2023,81.32
14-1-2022,143.36
24-12-2021,203.3
1-10-2021,900.24
25-2-2022,300.08
20-2-2023,1200.34
27-2-2023,179.2
6-8-2022,1200.34
9-2-2023,179.2
2-10-2022,40.66
11-7-2022,1200.32
26-2-2021,600.16
27-11-2022,40.66
19-3-2022,203.3
26-11-2021,26.15
4-2-2021,40.66
7-4-2021,203.3
16-10-2022,5.23
7-6-2022,1500.4
10-7-2021,60.6
28-10-2021,600.16
28-10-2021,1500.4
13-10-2022,1200.34
13-3-2021,2400.68
7-4-2021,15.69
28-8-2022,1500.4
10-8-2022,300.08
31-7-2022,600.16
29-10-2021,300.08
1-11-2021,600.16
30-9-2022,20.92
12-7-2021,23.46
24-6-2022,1200.32
20-10-2021,300.08
21-5-2021,900.24
21-2-2022,900.24
23-4-2021,179.2
4-11-2022,600.17
20-12-2021,1200.32
28-10-2022,5250
17-8-2022,121.98
21-6-2021,1200.32
16-1-2022,3000.85
29-5-2021,5250
21-5-2022,3000.85
6-1-2022,179.2
10-1-2022,1500.4
27-2-2021,1200.32
11-7-2021,300.08
5-4-2021,40.66
25-7-2021,162.64
4-11-2022,107.52
5-5-2021,900.24
23-12-2022,75.75
20-4-2021,40.66
6-6-2022,1200.32
16-1-2022,15.69
14-4-2022,1800.51
10-3-2022,40.66
2-7-2021,81.32
21-8-2022,81.32
15-12-2021,5.23
17-11-2022,162.64
21-9-2021,3150
7-6-2021,40.66
22-8-2021,600.16
1-12-2021,35.84
18-4-2022,600.16
3-12-2021,60.6
21-2-2021,81.32
18-10-2021,40.66
6-9-2022,900.24
7-5-2021,1500.4
5-5-2021,5.23
8-11-2022,2400.68
4-8-2021,23.46
6-1-2023,1200.32
18-3-2022,1200.32
10-9-2022,203.3
25-2-2023,121.98
12-8-2022,900.24
11-11-2021,26.15
30-1-2021,900.24
12-10-2021,5.23
1-9-2021,162.64
27-4-2022,26.15
22-9-2022,143.36
2-12-2022,3000.85
16-4-2021,300.08
5-7-2022,300.08
21-5-2021,40.66
10-8-2022,600.16
15-2-2023,1200.32
25-11-2022,179.2
21-2-2023,81.32
20-3-2021,900.24
4-12-2021,20.92
12-9-2021,5.23
25-11-2022,71.68
6-3-2022,1500.4
29-11-2021,143.36
9-12-2022,300.08
14-12-2022,20.92
24-3-2021,3000.85
11-7-2021,71.68
7-2-2022,1500.4
3-4-2022,1800.51
3-9-2022,20.92
15-3-2021,5.23
25-11-2021,3000.85
8-4-2021,300.08
27-11-2022,35.84
24-2-2021,300.08
14-1-2022,300.08
14-2-2023,5250
27-10-2022,5250
2-8-2022,162.64
28-11-2022,300.08
9-1-2023,1200.32
24-11-2022,10.46
2-3-2023,11.73
2-1-2022,2400.68
30-9-2021,121.98
19-4-2022,162.64
16-2-2021,15.15
9-6-2022,143.36
5-9-2022,35.84
30-3-2022,11.73
22-3-2022,1500.4
19-8-2022,203.3
10-11-2022,600.16
27-3-2021,81.32
26-8-2021,1200.32
14-5-2021,2400.68
6-6-2022,10.46
8-10-2022,2400.68
16-8-2021,5.23
8-12-2021,15.69
19-5-2021,203.3
20-2-2023,107.52
8-11-2021,23.46
31-10-2021,10.46
28-2-2023,1200.32
27-4-2022,107.52
3-6-2022,81.32
10-6-2021,46.92
27-11-2021,300.08
3-1-2021,1500.4
8-10-2021,179.2
12-11-2022,300.08
28-8-2022,600.16
11-7-2021,300.08
18-4-2022,300.08
19-9-2021,300.08
23-11-2022,60.6
5-9-2022,26.15
26-12-2021,3150
12-4-2022,60.6
5-1-2021,300.08
3-12-2022,40.66
25-3-2022,26.15
18-2-2021,300.08
1-1-2021,900.24
25-8-2021,1050
6-3-2023,121.98
26-6-2022,600.17
5-2-2023,1500.4
23-2-2022,26.15
17-9-2021,15.69
26-11-2021,35.84
20-2-2022,26.15
4-9-2021,75.75
1-12-2022,15.69
7-1-2023,15.69
13-3-2021,5.23
19-4-2021,3000.85
6-7-2021,35.19
19-8-2021,81.32
29-8-2022,75.75
8-3-2021,5.23
22-12-2022,4200
25-12-2022,5.23
11-12-2021,20.92
10-8-2021,121.98
18-5-2022,4200
13-9-2021,1500.4
23-1-2021,300.08
7-6-2021,1200.34
24-10-2021,71.68
11-5-2022,1200.34
12-3-2022,81.32
21-8-2022,300.08
2-4-2021,40.66
4-5-2021,600.17
14-4-2022,900.24
20-6-2022,179.2
25-4-2022,600.16
25-2-2022,179.2
13-8-2022,300.08
10-12-2022,600.16
24-3-2022,26.15
25-8-2021,1800.51
22-1-2021,1200.34
15-9-2021,121.98
4-10-2022,20.92
8-4-2022,71.68
7-6-2021,300.08
4-10-2021,600.16
13-2-2021,45.45
8-8-2022,35.84
20-1-2022,600.17
8-6-2022,3000.85
6-7-2021,1200.32
21-1-2022,1500.4
1-3-2023,203.3
3-10-2021,1200.32
27-2-2021,2400.68
11-3-2021,162.64
25-12-2022,46.92
12-10-2022,900.24
12-12-2021,600.16
25-2-2022,15.69
23-4-2022,1050
13-4-2021,58.65
9-6-2021,1050
8-5-2021,2400.68
25-4-2022,1200.32
13-10-2021,1200.32
10-3-2022,30.3
8-9-2022,58.65
22-1-2023,900.24
6-3-2023,600.16
20-2-2023,60.6
11-9-2021,58.65
11-6-2021,2100
25-6-2021,15.69
3-11-2021,179.2
21-6-2021,1500.4
30-3-2021,900.24
26-8-2022,5.23
5-11-2021,143.36
22-1-2023,26.15
27-5-2021,1500.4
9-1-2021,10.46
24-6-2022,179.2
4-3-2021,81.32
4-4-2021,1200.32
25-6-2021,121.98
4-5-2021,1500.4
12-4-2022,45.45
15-5-2022,900.24
1-8-2021,26.15
29-9-2021,81.32
16-10-2021,71.68
24-4-2022,300.08
1-8-2022,1200.32
18-9-2022,900.24
3-10-2021,1500.4
25-2-2021,81.32
14-3-2022,1800.51
25-8-2022,1800.51
14-1-2021,600.16
6-9-2021,600.16
10-4-2022,81.32
2-12-2021,71.68
20-11-2021,300.08
3-11-2021,1500.4
13-3-2022,20.92
8-10-2021,20.92
30-11-2022,1500.4
25-2-2023,35.84
29-11-2021,107.52
30-9-2021,81.32
23-1-2023,5.23
1-12-2021,203.3
20-10-2022,35.84
7-8-2022,1500.4
10-1-2022,5.23
14-11-2021,900.24
3-5-2021,5250
11-5-2022,1500.4
20-12-2022,300.08
11-5-2022,1200.32
21-3-2022,600.16
13-10-2022,162.64
25-2-2021,1500.4
13-9-2022,1500.4
19-12-2022,1500.4
21-3-2022,107.52
2-12-2021,1500.4
30-1-2021,71.68
21-1-2023,10.46
27-7-2021,179.2
20-4-2021,1500.4
22-5-2022,2400.68
3-6-2022,1200.34
2-7-2021,900.24
26-10-2021,300.08
12-10-2021,15.69
29-1-2021,300.08
2-3-2021,900.24
26-3-2021,46.92
18-4-2021,5.23
29-4-2022,15.69
8-3-2022,35.19
21-4-2021,1200.32
4-7-2022,45.45
7-11-2022,20.92
10-9-2022,1800.51
7-1-2023,35.84
18-9-2022,600.16
6-8-2022,1500.4
9-9-2022,35.84
8-3-2022,600.16
21-3-2021,162.64
11-7-2021,900.24
26-9-2022,1200.32
15-10-2022,3150
15-1-2021,300.08
28-1-2022,26.15
1-9-2022,20.92
11-6-2022,179.2
11-6-2022,179.2
29-1-2022,300.08
22-8-2022,26.15
2-10-2022,5.23
13-9-2021,40.66
6-2-2021,5.23
8-1-2021,107.52
3-4-2021,203.3
20-2-2021,15.15
18-9-2022,1200.32
19-3-2022,3000.85
17-4-2022,1500.4
1-11-2022,1200.32
25-10-2022,300.08
30-7-2022,40.66
23-1-2023,3150
27-9-2022,26.15
3-12-2022,15.15
22-5-2022,81.32
24-7-2021,143.36
6-10-2021,45.45
3-6-2022,2400.68
12-7-2022,20.92
22-5-2021,1500.4
20-1-2023,300.08
6-2-2022,2400.68
21-8-2021,81.32
24-5-2021,1200.32
10-5-2022,4200
13-1-2021,5.23
22-12-2021,71.68
11-4-2021,203.3
1-7-2022,5.23
24-1-2022,35.19
12-9-2021,600.17
20-2-2023,900.24
9-6-2022,40.66
21-11-2021,30.3
7-1-2023,15.15
7-8-2022,15.69
7-10-2022,300.08
29-1-2023,45.45
6-6-2021,15.69
22-6-2022,3150
19-6-2022,4200
17-4-2021,58.65
20-10-2021,600.16
15-1-2022,300.08
24-2-2023,107.52
6-5-2022,40.66
5-5-2021,1200.32
21-9-2021,5.23
24-6-2021,143.36
15-6-2021,1200.32
4-3-2021,1200.32
1-8-2021,3000.85
17-2-2022,20.92
12-1-2022,1500.4
6-2-2021,162.64
2-1-2023,11.73
22-1-2023,3000.85
17-11-2021,35.84
19-12-2021,900.24
7-2-2022,81.32
3-10-2021,75.75
19-10-2022,1200.32
20-1-2022,3000.85
11-1-2022,23.46
12-11-2021,1500.4
20-10-2022,121.98
4-7-2022,1200.34
13-9-2021,179.2
30-1-2021,46.92
23-2-2021,1500.4
1-1-2021,203.3
26-1-2021,26.15
17-9-2022,81.32
22-2-2022,1200.32
22-3-2021,26.15
17-3-2022,900.24
30-6-2022,1200.34
11-12-2022,300.08
25-12-2021,600.16
27-9-2021,1200.32
1-2-2023,300.08
25-10-2021,2400.68
16-5-2021,900.24
2-9-2022,81.32
6-3-2021,203.3
27-12-2022,81.32
19-2-2023,203.3
14-1-2023,35.84
8-2-2023,162.64
25-4-2022,46.92
15-2-2022,1500.4
8-8-2021,10.46
4-2-2022,600.16
16-2-2022,5250
23-2-2023,5250
19-9-2021,1800.51
18-8-2022,121.98
16-9-2021,3000.85
19-9-2021,15.15
29-11-2022,71.68
2-7-2022,2400.68
22-10-2021,107.52
30-5-2021,1200.32
14-8-2022,20.92
30-12-2022,10.46
26-5-2022,1200.34
22-4-2021,20.92
24-8-2021,20.92
24-6-2021,203.3
14-10-2021,1500.4
17-2-2021,107.52
8-9-2022,1500.4
12-11-2021,600.16
20-12-2021,4200
24-2-2021,900.24
17-12-2021,900.24
4-8-2022,81.32
17-12-2022,71.68
22-1-2023,15.15
12-10-2022,1200.32
19-8-2022,900.24
1-8-2022,1500.4
3-8-2021,35.84
9-9-2021,203.3
3-6-2021,121.98
19-6-2021,35.19
28-7-2022,600.16
23-1-2023,1200.32
2-3-2021,600.16
22-8-2021,900.24
12-2-2021,1200.34
9-12-2022,1500.4
14-11-2021,3000.85
23-9-2022,46.92
13-7-2022,179.2
18-11-2022,81.32
23-5-2022,600.16
5-6-2021,5.23
8-7-2021,1500.4
21-8-2022,600.16
18-2-2023,5.23
20-8-2021,46.92
23-3-2021,600.16
8-8-2022,1500.4
10-3-2021,203.3
15-12-2021,1200.32
16-8-2021,600.16
31-7-2022,5.23
18-10-2021,600.17
23-4-2021,300.08
15-2-2021,900.24
6-8-2021,5250
20-11-2022,600.16
11-7-2021,107.52
1-7-2022,300.08
16-4-2022,203.3
8-8-2022,600.16
30-11-2021,300.08
15-1-2021,600.16
8-3-2023,15.15
25-5-2022,203.3
17-11-2021,162.64
4-9-2022,35.84
14-9-2021,600.17
9-1-2023,1200.32
19-5-2022,20.92
11-2-2023,107.52
26-10-2022,900.24
15-2-2021,1800.51
21-6-2022,900.24
20-10-2021,1200.32
5-9-2021,203.3
9-1-2021,143.36
31-10-2022,162.64
8-3-2022,900.24
17-5-2022,5250
14-3-2022,203.3
13-8-2022,15.69
24-9-2022,121.98
11-1-2023,600.17
19-6-2021,3000.85
12-1-2021,5.23
9-4-2022,600.16
18-2-2021,1200.32
5-8-2021,5.23
12-6-2022,3000.85
25-11-2022,26.15
8-11-2021,600.16
14-3-2022,45.45
4-2-2023,1200.32
25-5-2021,1800.51
24-10-2022,162.64
13-4-2021,2400.68
15-3-2022,1500.4
24-12-2022,1200.32
25-5-2022,1800.51
29-8-2021,10.46
5-2-2021,1800.51
3-7-2021,143.36
15-11-2021,2400.68
23-7-2022,600.17
5-3-2021,1200.32
25-2-2023,1200.34
26-3-2021,1200.32
31-1-2022,1800.51
28-10-2022,1800.51
22-6-2022,30.3
10-10-2021,1200.34
18-5-2022,15.69
6-1-2022,107.52
11-7-2021,143.36
19-8-2022,300.08
12-2-2021,35.84
9-9-2022,3150
19-9-2021,5.23
7-8-2022,5250
21-7-2022,1500.4
3-8-2021,4200
25-1-2023,1800.51
17-1-2023,75.75
29-6-2022,179.2
22-2-2021,203.3
26-5-2022,10.46
3-3-2022,3000.85
14-8-2021,20.92
9-10-2021,107.52
4-12-2021,179.2
26-8-2021,1500.4
12-8-2022,300.08
6-11-2022,203.3
21-2-2022,26.15
19-4-2021,1800.51
9-6-2021,1050
12-1-2022,1800.51
14-2-2022,58.65
23-9-2022,900.24
18-6-2022,5.23
29-3-2021,900.24
16-7-2022,600.16
10-11-2022,300.08
5-3-2022,1500.4
14-12-2021,1500.4
20-11-2021,1500.4
18-8-2021,1200.32
6-7-2022,1500.4
25-6-2021,3000.85
30-9-2021,600.16
9-10-2022,26.15
16-11-2022,300.08
26-2-2023,900.24
15-1-2022,179.2
28-6-2021,300.08
7-4-2022,10.46
25-5-2021,58.65
21-7-2021,20.92
2-7-2022,143.36
19-5-2022,1800.51
26-3-2021,2400.68
28-2-2021,600.16
21-4-2022,71.68
7-2-2021,35.84
27-7-2021,10.46
13-1-2023,40.66
19-6-2021,143.36
5-10-2021,40.66
11-6-2021,900.24
